,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
564971,44.666668,72.23111,63366,21122.0,53,42809.66,47.344,48.714287,44.666668,3,1
564980,44.666668,72.23111,72559,24186.334,50,49705.363,41.345665,49.142857,44.666668,3,1
565017,44.666668,72.23111,59941,19980.334,39,40676.316,50.049213,48.714287,44.666668,3,1
565018,44.666668,72.23111,71258,23752.666,49,48453.785,42.100536,48.57143,44.666668,3,1
565068,44.666668,72.23111,70207,23402.334,52,47808.195,42.73078,48.857143,44.666668,3,1
565069,44.666668,72.23111,71698,23899.334,4,48521.668,41.84217,48.714287,44.666668,3,1
565143,44.666668,72.23111,77932,25977.334,18,53476.363,38.4951,49.142857,44.666668,3,1
565313,44.666668,72.23111,82027,27342.334,33,55982.35,36.573322,48.714287,44.666668,3,1
565316,44.666668,72.23111,79988,26662.666,46,54665.01,37.505627,48.57143,44.666668,3,1
565338,44.666668,72.23111,74250,24750.0,62,50818.35,40.40404,48.857143,44.666668,3,1
565341,44.666668,72.23111,80227,26742.334,22,54758.348,37.393894,48.714287,44.666668,3,1
565359,6.0,0.0,0,0.0,0,0.0,41666.668,9.0,6.0,1,1
565386,44.666668,72.23111,134890,44963.332,57,93624.48,22.240343,49.142857,44.666668,3,1
565402,44.666668,72.23111,64650,21550.0,44,43904.97,46.403713,48.714287,44.666668,3,1
565407,44.666668,72.23111,71601,23867.0,49,48578.234,41.898857,48.57143,44.666668,3,1
565408,44.666668,72.23111,70108,23369.334,35,47681.625,42.791122,48.857143,44.666668,3,1
565743,44.666668,72.23111,128333,42777.668,3,88612.5,23.376684,48.714287,44.666668,3,1
566045,44.666668,72.23111,91163,30387.666,4,62931.09,32.90809,49.142857,44.666668,3,1
567292,44.666668,72.23111,94464,31488.0,22,64617.54,31.758131,48.714287,44.666668,3,1
567337,44.666668,72.23111,88432,29477.334,18,60911.594,33.92437,49.142857,44.666668,3,1
567342,6.0,0.0,0,0.0,0,0.0,40000.0,9.0,6.0,1,1
567413,44.666668,72.23111,64154,21384.666,22,43562.02,46.762478,48.714287,44.666668,3,1
567427,44.666668,72.23111,66333,22111.0,94,44795.92,45.226357,48.57143,44.666668,3,1
567430,44.666668,72.23111,65434,21811.334,61,44493.99,45.847725,48.857143,44.666668,3,1
567579,44.666668,72.23111,86279,28759.666,410,58527.227,34.770916,48.714287,44.666668,3,1
567604,44.666668,72.23111,83755,27918.334,49,57601.625,35.818756,49.142857,44.666668,3,1
567605,6.0,0.0,0,0.0,0,0.0,66666.664,9.0,6.0,1,1
568413,44.666668,72.23111,111942,37314.0,23,77117.77,26.799593,48.714287,44.666668,3,1
568448,44.666668,72.23111,88911,29637.0,41,61251.004,33.741608,49.142857,44.666668,3,1
568506,44.666668,72.23111,63458,21152.666,49,42894.51,47.275364,48.714287,44.666668,3,1
568516,44.666668,72.23111,67074,22358.0,74,45340.395,44.72672,48.57143,44.666668,3,1
568517,44.666668,72.23111,61973,20657.666,44,42059.418,48.408176,48.857143,44.666668,3,1
568795,44.666668,72.23111,79351,26450.334,26,53585.965,37.806705,48.714287,44.666668,3,1
568922,44.666668,72.23111,76372,25457.334,2,52442.574,39.28141,49.142857,44.666668,3,1
569942,44.666668,72.23111,94222,31407.334,24,64406.113,31.839697,48.714287,44.666668,3,1
569947,44.666668,72.23111,90169,30056.334,49,62001.242,33.27086,49.142857,44.666668,3,1
569983,44.666668,72.23111,76420,25473.334,57,52451.766,39.25674,48.714287,44.666668,3,1
569984,44.666668,72.23111,70050,23350.0,72,47442.62,42.826553,48.57143,44.666668,3,1
569986,44.666668,72.23111,65532,21844.0,44,44452.977,45.77916,48.857143,44.666668,3,1
570024,44.666668,72.23111,110974,36991.332,23,76485.62,27.03336,48.714287,44.666668,3,1
570031,44.666668,72.23111,93556,31185.334,50,64411.062,32.066357,49.142857,44.666668,3,1
570244,44.666668,72.23111,77628,25876.0,23,52794.715,38.64585,48.714287,44.666668,3,1
570257,44.666668,72.23111,85684,28561.334,18,58822.8,35.01237,49.142857,44.666668,3,1
570259,6.0,0.0,0,0.0,0,0.0,28571.428,9.0,6.0,1,1
570272,44.666668,72.23111,63921,21307.0,75,43291.906,46.932934,48.714287,44.666668,3,1
570279,44.666668,72.23111,71825,23941.666,63,48838.45,41.768185,48.57143,44.666668,3,1
570280,44.666668,72.23111,68979,22993.0,32,46968.152,43.491497,48.857143,44.666668,3,1
570532,44.666668,72.23111,82339,27446.334,27,56259.535,36.43474,48.714287,44.666668,3,1
570605,44.666668,72.23111,81562,27187.334,17,56127.31,36.781834,49.142857,44.666668,3,1
571118,44.666668,72.23111,72540,24180.0,39,49230.188,41.35649,48.714287,44.666668,3,1
571121,44.666668,72.23111,89102,29700.666,18,61251.004,33.669277,49.142857,44.666668,3,1
571130,44.666668,72.23111,69344,23114.666,39,47082.703,43.262573,48.714287,44.666668,3,1
571134,44.666668,72.23111,63729,21243.0,31,43154.02,47.07433,48.857143,44.666668,3,1
571135,44.666668,72.23111,63082,21027.334,84,42471.66,47.557148,48.57143,44.666668,3,1
571434,44.666668,72.23111,77144,25714.666,22,52673.797,38.888313,48.714287,44.666668,3,1
571817,44.666668,72.23111,76778,25592.666,48,52784.812,39.073692,49.142857,44.666668,3,1
572440,44.666668,72.23111,83005,27668.334,22,56572.08,36.142403,48.714287,44.666668,3,1
572450,44.666668,72.23111,89088,29696.0,18,61189.484,33.67457,49.142857,44.666668,3,1
572457,44.666668,72.23111,64922,21640.666,38,43983.457,46.209297,48.714287,44.666668,3,1
572459,44.666668,72.23111,61073,20357.666,41,40908.25,49.121544,48.857143,44.666668,3,1
572460,44.666668,72.23111,61861,20620.334,66,41761.727,48.495823,48.57143,44.666668,3,1
572461,6.0,0.0,0,0.0,0,0.0,12345.679,9.0,6.0,1,1
572792,44.666668,72.23111,130527,43509.0,53,90495.52,22.983751,48.714287,44.666668,3,1
573038,44.666668,72.23111,94191,31397.0,3,65026.953,31.850176,49.142857,44.666668,3,1
573116,6.0,0.0,0,0.0,0,0.0,41666.668,9.0,6.0,1,1
574125,6.0,0.0,1028278,514139.0,512640,2635.387,2.9158883,3.0,6.0,3,1
574139,6.0,0.0,995616,497808.0,496450,2288.1975,3.0114555,3.0,6.0,3,1
574163,6.0,0.0,1014870,507435.0,501303,8548.921,2.9544454,3.0,6.0,3,1
574167,6.0,0.0,1009881,504940.5,500029,6672.26,2.9688802,3.0,6.0,3,1
574168,6.0,0.0,1027372,513686.0,511747,2829.1343,2.9185946,3.0,6.0,3,1
574194,6.0,0.0,1035208,517604.0,512682,6629.126,2.8964965,3.0,6.0,3,1
574196,6.0,0.0,1012248,506124.0,499195,9502.808,2.9623163,3.0,6.0,3,1
575051,6.0,0.0,1028753,514376.5,513122,1856.1553,2.913968,3.0,6.0,3,1
575057,6.0,0.0,996172,498086.0,497000,1557.0491,3.0101924,3.0,6.0,3,1
575071,6.0,0.0,1001397,500698.5,500531,193.04015,2.9947712,3.0,6.0,3,1
575075,6.0,0.0,1001221,500610.5,499989,1107.3292,2.9951837,3.0,6.0,3,1
575076,6.0,0.0,999759,499879.5,499686,368.40262,2.9994872,3.0,6.0,3,1
575105,6.0,0.0,1029007,514503.5,513412,1702.006,2.9139369,3.0,6.0,3,1
575110,6.0,0.0,996641,498320.5,497443,830.85046,3.0084448,3.0,6.0,3,1
576128,6.0,0.0,1013296,506648.0,499999,9134.405,2.9590409,3.0,6.0,3,1
576219,6.0,0.0,1011739,505869.5,499134,9241.886,2.9634254,3.0,6.0,3,1
576427,6.0,0.0,1021680,510840.0,508501,3249.8628,2.9344704,3.0,6.0,3,1
576553,6.0,0.0,994013,497006.5,494014,4137.989,3.0166519,3.0,6.0,3,1
576589,6.0,0.0,1020107,510053.5,510017,133.64319,2.9394271,3.0,6.0,3,1
576850,6.0,0.0,1013320,506660.0,499994,9354.315,2.9593387,3.0,6.0,3,1
577196,6.0,0.0,1001303,500651.5,500270,799.7378,2.994263,3.0,6.0,3,1
578531,6.0,0.0,1029038,514519.0,513404,2013.8401,2.9131758,3.0,6.0,3,1
578538,6.0,0.0,996317,498158.5,496287,2581.647,3.0100293,3.0,6.0,3,1
578560,6.0,0.0,1018751,509375.5,504759,6721.757,2.9433725,3.0,6.0,3,1
578562,6.0,0.0,997181,498590.5,491079,10534.477,3.0070455,3.0,6.0,3,1
578563,6.0,0.0,999609,499804.5,499596,67.88225,2.99952,3.0,6.0,3,1
578629,6.0,0.0,1013390,506695.0,500006,9195.924,2.9586236,3.0,6.0,3,1
578648,6.0,0.0,991305,495652.5,491271,6098.796,3.0248492,3.0,6.0,3,1
579373,6.0,0.0,1028990,514495.0,513375,1723.2192,2.9140303,3.0,6.0,3,1
579380,6.0,0.0,992308,496154.0,492301,5402.296,3.0217597,3.0,6.0,3,1
579399,6.0,0.0,1008350,504175.0,500607,4879.0366,2.973674,3.0,6.0,3,1
579401,6.0,0.0,1003134,501567.0,501037,336.58282,2.9890332,3.0,6.0,3,1
579402,6.0,0.0,1008882,504441.0,499163,7120.5654,2.9711149,3.0,6.0,3,1
579474,6.0,0.0,1029016,514508.0,513407,1417.7491,2.914455,3.0,6.0,3,1
579501,6.0,0.0,994323,497161.5,494293,4200.9214,3.0154967,3.0,6.0,3,1
580575,6.0,0.0,1044584,522292.0,515616,9142.184,2.8705332,3.0,6.0,3,1
580602,6.0,0.0,996584,498292.0,497389,1134.9064,3.0086348,3.0,6.0,3,1
580633,6.0,0.0,1003326,501663.0,501214,772.86774,2.9886105,3.0,6.0,3,1
580642,6.0,0.0,1000439,500219.5,491281,12466.293,2.9972546,3.0,6.0,3,1
580645,6.0,0.0,1024549,512274.5,509719,3809.1843,2.9265866,3.0,6.0,3,1
580677,6.0,0.0,1028765,514382.5,513112,1453.1045,2.914704,3.0,6.0,3,1
580685,6.0,0.0,996608,498304.0,497409,1309.5618,3.0087373,3.0,6.0,3,1
581385,6.0,0.0,1060230,530115.0,528998,2174.3533,2.8276758,3.0,6.0,3,1
581405,6.0,0.0,941354,470677.0,444333,37594.04,3.1842232,3.0,6.0,3,1
581426,6.0,0.0,1010626,505313.0,503927,1709.0771,2.966784,3.0,6.0,3,1
581428,6.0,0.0,1001954,500977.0,500320,1210.5668,2.9918354,3.0,6.0,3,1
581429,6.0,0.0,1024542,512271.0,509745,3335.4226,2.9267492,3.0,6.0,3,1
581518,6.0,0.0,1028707,514353.5,513093,1831.4066,2.9146304,3.0,6.0,3,1
581692,6.0,0.0,1000293,500146.5,500031,327.39044,2.9981651,3.0,6.0,3,1
582891,6.0,0.0,1021445,510722.5,505414,7939.395,2.9351363,3.0,6.0,3,1
582894,6.0,0.0,996487,498243.5,497278,1461.5897,3.0089636,3.0,6.0,3,1
582907,6.0,0.0,1021618,510809.0,507264,5034.6,2.9350674,3.0,6.0,3,1
582908,6.0,0.0,1001627,500813.5,500517,536.69403,2.9934294,3.0,6.0,3,1
582909,6.0,0.0,1000095,500047.5,500033,48.790367,2.9980872,3.0,6.0,3,1
582928,6.0,0.0,1024541,512270.5,509519,3805.6487,2.9271605,3.0,6.0,3,1
582932,6.0,0.0,1012141,506070.5,497341,12249.211,2.9623194,3.0,6.0,3,1
583632,6.0,0.0,1028936,514468.0,513320,1921.9163,2.9142992,3.0,6.0,3,1
583646,6.0,0.0,997343,498671.5,497307,2264.863,3.006051,3.0,6.0,3,1
583664,6.0,0.0,1001773,500886.5,500755,358.50314,2.993331,3.0,6.0,3,1
583665,6.0,0.0,1013634,506817.0,500003,9709.99,2.9580636,3.0,6.0,3,1
583666,6.0,0.0,1024493,512246.5,509731,3845.9539,2.9260528,3.0,6.0,3,1
583700,6.0,0.0,1028945,514472.5,513326,2218.9011,2.9132662,3.0,6.0,3,1
583706,6.0,0.0,996613,498306.5,497402,1342.7958,3.0086288,3.0,6.0,3,1
586371,6.0,0.0,1028888,514444.0,513271,1938.8868,2.9143417,3.0,6.0,3,1
586389,6.0,0.0,996445,498222.5,497243,1607.2537,3.009477,3.0,6.0,3,1
586405,6.0,0.0,1021116,510558.0,508079,3785.8496,2.9362223,3.0,6.0,3,1
586407,6.0,0.0,1024529,512264.5,509721,3771.0005,2.926127,3.0,6.0,3,1
586408,6.0,0.0,1008808,504404.0,501747,3897.5725,2.9720125,3.0,6.0,3,1
586612,6.0,0.0,1028945,514472.5,512041,3435.1248,2.914203,3.0,6.0,3,1
586757,6.0,0.0,992707,496353.5,492611,5072.784,3.020254,3.0,6.0,3,1
588009,6.0,0.0,1028976,514488.0,513348,2233.7502,2.9136114,3.0,6.0,3,1
588013,6.0,0.0,996480,498240.0,497282,1189.3536,3.009317,3.0,6.0,3,1
588021,6.0,0.0,1001264,500632.0,500337,642.053,2.9945588,3.0,6.0,3,1
588023,6.0,0.0,1005186,502593.0,500065,3497.35,2.9829555,3.0,6.0,3,1
588024,6.0,0.0,1024621,512310.5,509868,3476.137,2.9268322,3.0,6.0,3,1
588112,6.0,0.0,1028960,514480.0,513373,1492.7024,2.9144096,3.0,6.0,3,1
588124,6.0,0.0,996605,498302.5,497410,1351.281,3.008517,3.0,6.0,3,1
588337,25.6,80.95431,60500000,6721470.0,127,4952988.5,0.16392396,33.45,25.6,10,1
589845,0.0,0.0,0,0.0,0,0.0,19.663363,0.0,0.0,1,1
589859,6.0,0.0,1002750,501375.0,501036,392.44427,2.9894621,3.0,6.0,3,1
589879,6.0,0.0,998180,499090.0,498363,1047.2251,3.0032225,3.0,6.0,3,1
589904,6.0,0.0,1030134,515067.0,514504,647.70984,2.9110217,3.0,6.0,3,1
589905,6.0,0.0,1000478,500239.0,491065,12626.099,2.996162,3.0,6.0,3,1
589906,6.0,0.0,998975,499487.5,498951,744.58344,3.0013866,3.0,6.0,3,1
589932,6.0,0.0,1001772,500886.0,500736,98.28784,2.9930441,3.0,6.0,3,1
589942,6.0,0.0,994097,497048.5,494067,4427.903,3.0161152,3.0,6.0,3,1
590748,6.0,0.0,1028699,514349.5,513074,2133.341,2.9145484,3.0,6.0,3,1
590760,6.0,0.0,992249,496124.5,492222,5521.09,3.0219789,3.0,6.0,3,1
591079,6.0,0.0,1000319,500159.5,499989,55.861435,2.9978654,3.0,6.0,3,1
591090,6.0,0.0,999707,499853.5,499187,1124.2998,2.9988754,3.0,6.0,3,1
591095,6.0,0.0,1008951,504475.5,499204,7400.5796,2.9716947,3.0,6.0,3,1
591719,6.0,0.0,1001555,500777.5,500516,134.3503,2.9936802,3.0,6.0,3,1
591731,6.0,0.0,992843,496421.5,492185,5627.156,3.0201504,3.0,6.0,3,1
595067,6.0,0.0,1000734,500367.0,500014,315.36963,2.9953363,3.0,6.0,3,1
595087,6.0,0.0,993242,496621.0,493215,5055.8135,3.0186856,3.0,6.0,3,1
595104,6.0,0.0,1000543,500271.5,500129,72.832,2.9972935,3.0,6.0,3,1
595108,6.0,0.0,1013767,506883.5,499887,9833.734,2.957699,3.0,6.0,3,1
595110,6.0,0.0,1024029,512014.5,509263,3939.999,2.9284263,3.0,6.0,3,1
595239,6.0,0.0,1001584,500792.0,500544,336.58282,2.993546,3.0,6.0,3,1
595267,6.0,0.0,992261,496130.5,492243,4990.76,3.0223198,3.0,6.0,3,1
595839,6.0,0.0,1000548,500274.0,500029,67.88225,2.9971378,3.0,6.0,3,1
595853,6.0,0.0,992287,496143.5,492254,5907.17,3.0208437,3.0,6.0,3,1
595897,6.0,0.0,1008804,504402.0,499419,7161.5776,2.97198,3.0,6.0,3,1
595898,6.0,0.0,1014849,507424.5,500702,9475.23,2.954457,3.0,6.0,3,1
595901,6.0,0.0,1024004,512002.0,509209,4034.7512,2.9275804,3.0,6.0,3,1
595946,6.0,0.0,1028423,514211.5,512791,1974.9492,2.9160073,3.0,6.0,3,1
595952,6.0,0.0,993288,496644.0,493256,5171.779,3.018394,3.0,6.0,3,1
597192,6.0,0.0,1001489,500744.5,500646,466.6905,2.9940329,3.0,6.0,3,1
597197,6.0,0.0,1027820,513910.0,513017,1151.877,2.9172833,3.0,6.0,3,1
597201,6.0,0.0,1011907,505953.5,503119,3865.7527,2.9629776,3.0,6.0,3,1
597203,6.0,0.0,1015609,507804.5,501038,9384.722,2.95223,3.0,6.0,3,1
597204,6.0,0.0,1024466,512233.0,509656,3611.1943,2.926678,3.0,6.0,3,1
597238,6.0,0.0,1000572,500286.0,500033,54.447224,2.9967396,3.0,6.0,3,1
597306,6.0,0.0,1012220,506110.0,499201,9687.363,2.9615853,3.0,6.0,3,1
599169,6.0,0.0,1002636,501318.0,501058,198.697,2.9909463,3.0,6.0,3,1
599194,6.0,0.0,996099,498049.5,496893,1349.1598,3.0104554,3.0,6.0,3,1
599244,6.0,0.0,1000212,500106.0,500070,154.85638,2.9981952,3.0,6.0,3,1
599246,6.0,0.0,1015840,507920.0,500191,11026.623,2.9514487,3.0,6.0,3,1
599247,6.0,0.0,1009081,504540.5,499200,7452.9053,2.9719508,3.0,6.0,3,1
599290,6.0,0.0,1000733,500366.5,500033,281.4285,2.9962757,3.0,6.0,3,1
599340,6.0,0.0,993197,496598.5,493196,4863.4805,3.0180266,3.0,6.0,3,1
601060,6.0,0.0,1060205,530102.5,528942,2017.3756,2.8286116,3.0,6.0,3,1
601073,6.0,0.0,996269,498134.5,496238,2854.59,3.0089245,3.0,6.0,3,1
601095,6.0,0.0,1029492,514746.0,513889,1132.078,2.9129863,3.0,6.0,3,1
601101,6.0,0.0,1019655,509827.5,507171,3829.6904,2.9408045,3.0,6.0,3,1
601106,6.0,0.0,1024480,512240.0,509678,3519.2705,2.9272492,3.0,6.0,3,1
601151,6.0,0.0,1029000,514500.0,513346,1744.4324,2.9138153,3.0,6.0,3,1
601161,6.0,0.0,996501,498250.5,497308,1245.9221,3.0087857,3.0,6.0,3,1
602305,6.0,0.0,1028950,514475.0,513318,1823.6284,2.9143813,3.0,6.0,3,1
602313,6.0,0.0,1012225,506112.5,497424,12369.419,2.9625094,3.0,6.0,3,1
602324,6.0,0.0,1003146,501573.0,501415,596.091,2.9890273,3.0,6.0,3,1
602325,6.0,0.0,999470,499735.0,499310,667.5088,2.9996521,3.0,6.0,3,1
602326,6.0,0.0,1023947,511973.5,509157,4003.6387,2.9285378,3.0,6.0,3,1
602347,6.0,0.0,1044605,522302.5,513346,12824.089,2.870176,3.0,6.0,3,1
602372,6.0,0.0,1012262,506131.0,499221,9672.514,2.9626646,3.0,6.0,3,1
603524,6.0,0.0,1028982,514491.0,513375,1815.1431,2.913968,3.0,6.0,3,1
603532,6.0,0.0,997299,498649.5,496270,3367.2424,3.0070424,3.0,6.0,3,1
603538,6.0,0.0,1001466,500733.0,500573,337.28995,2.9934025,3.0,6.0,3,1
603539,6.0,0.0,1000037,500018.5,500008,8.485281,2.9978685,3.0,6.0,3,1
603540,6.0,0.0,1013801,506900.5,496896,13937.782,2.956976,3.0,6.0,3,1
603556,6.0,0.0,1029011,514505.5,513384,1707.6628,2.913733,3.0,6.0,3,1
603603,6.0,0.0,999234,499617.0,498237,2078.894,3.0007322,3.0,6.0,3,1
604360,6.0,0.0,1044491,522245.5,520620,2684.8845,2.870654,3.0,6.0,3,1
604370,6.0,0.0,996422,498211.0,497250,970.8576,3.009027,3.0,6.0,3,1
604391,6.0,0.0,1001041,500520.5,500349,396.6869,2.9955425,3.0,6.0,3,1
604399,6.0,0.0,1002430,501215.0,495662,7574.528,2.9909463,3.0,6.0,3,1
604404,6.0,0.0,999693,499846.5,499601,108.18734,2.9991753,3.0,6.0,3,1
604438,6.0,0.0,1029004,514502.0,513371,1821.5071,2.913668,3.0,6.0,3,1
604460,6.0,0.0,996569,498284.5,497333,1346.3313,3.0087976,3.0,6.0,3,1
605445,6.0,0.0,1013330,506665.0,500011,9033.289,2.958822,3.0,6.0,3,1
605464,6.0,0.0,996600,498300.0,497425,1335.0176,3.0087554,3.0,6.0,3,1
605734,6.0,0.0,1000999,500499.5,500358,377.59503,2.995405,3.0,6.0,3,1
605756,6.0,0.0,993289,496644.5,495634,1405.0211,3.018625,3.0,6.0,3,1
605760,6.0,0.0,1007303,503651.5,500271,4769.435,2.976465,3.0,6.0,3,1
605801,6.0,0.0,1028830,514415.0,513192,1897.8746,2.914823,3.0,6.0,3,1
605812,6.0,0.0,996609,498304.5,497409,1243.0938,3.007953,3.0,6.0,3,1
606381,6.0,0.0,1028976,514488.0,513329,1989.7985,2.9142227,3.0,6.0,3,1
606385,6.0,0.0,994291,497145.5,494268,4264.561,3.0159028,3.0,6.0,3,1
606405,6.0,0.0,1002337,501168.5,501007,2.1213202,2.9914892,3.0,6.0,3,1
606408,6.0,0.0,1002958,501479.0,500875,941.1591,2.9898973,3.0,6.0,3,1
606409,6.0,0.0,1008506,504253.0,500818,4969.5464,2.9733117,3.0,6.0,3,1
606458,6.0,0.0,1028969,514484.5,513727,843.57837,2.9143643,3.0,6.0,3,1
606461,6.0,0.0,996336,498168.0,496308,2647.4077,3.009658,3.0,6.0,3,1
606788,6.0,0.0,1028971,514485.5,513336,1549.978,2.914336,3.0,6.0,3,1
606792,6.0,0.0,996665,498332.5,497458,1440.3765,3.008333,3.0,6.0,3,1
606833,6.0,0.0,1001909,500954.5,500770,154.14928,2.9931278,3.0,6.0,3,1
606898,6.0,0.0,1093403,546701.5,500040,66055.086,2.7425814,3.0,6.0,3,1
606899,6.0,0.0,1020460,510230.0,507133,3968.2832,2.9383764,3.0,6.0,3,1
607506,6.0,0.0,1046306,523153.0,517406,7940.102,2.865929,3.0,6.0,3,1
607569,6.0,0.0,996611,498305.5,497420,1291.177,3.008526,3.0,6.0,3,1
608281,6.0,0.0,1028983,514491.5,513328,1865.3477,2.9140444,3.0,6.0,3,1
608283,6.0,0.0,996480,498240.0,497279,1158.241,3.00903,3.0,6.0,3,1
608365,6.0,0.0,1000997,500498.5,500352,205.06097,2.9958508,3.0,6.0,3,1
608367,6.0,0.0,999239,499619.5,499203,666.0946,3.0008461,3.0,6.0,3,1
608368,6.0,0.0,1011044,505522.0,501050,5913.534,2.9655962,3.0,6.0,3,1
608404,6.0,0.0,1003783,501891.5,501750,476.58997,2.9871464,3.0,6.0,3,1
608477,6.0,0.0,997291,498645.5,488262,14687.315,3.005798,3.0,6.0,3,1
609844,6.0,0.0,1028938,514469.0,513288,1933.937,2.9139483,3.0,6.0,3,1
609847,6.0,0.0,1000226,500113.0,500024,27.577164,2.996991,3.0,6.0,3,1
610216,6.0,0.0,1001535,500767.5,500504,475.88287,2.9939911,3.0,6.0,3,1
610260,6.0,0.0,1010749,505374.5,496891,11887.879,2.9658864,3.0,6.0,3,1
610271,6.0,0.0,1000180,500090.0,500066,36.062447,2.9979885,3.0,6.0,3,1
610715,6.0,0.0,1028940,514470.0,513332,1601.5968,2.9144917,3.0,6.0,3,1
610731,6.0,0.0,1012226,506113.0,497479,12667.111,2.9614713,3.0,6.0,3,1
612684,6.0,0.0,1028972,514486.0,513340,2076.7727,2.9141011,3.0,6.0,3,1
612692,6.0,0.0,996652,498326.0,497443,1291.177,3.008502,3.0,6.0,3,1
612715,6.0,0.0,1001085,500542.5,500447,183.84776,2.9955876,3.0,6.0,3,1
612717,6.0,0.0,1016241,508120.5,503897,6175.1636,2.9504821,3.0,6.0,3,1
612718,6.0,0.0,1000111,500055.5,500027,84.85281,2.9984589,3.0,6.0,3,1
612756,6.0,0.0,1028967,514483.5,513336,1849.7914,2.913272,3.0,6.0,3,1
612796,6.0,0.0,996634,498317.0,497430,1091.7728,3.008834,3.0,6.0,3,1
613590,6.0,0.0,1028849,514424.5,513219,1798.8796,2.9142964,3.0,6.0,3,1
613597,6.0,0.0,997309,498654.5,497287,2129.8057,3.0060754,3.0,6.0,3,1
613604,6.0,0.0,1000210,500105.0,500092,59.39697,2.99827,3.0,6.0,3,1
613606,6.0,0.0,1016554,508277.0,498934,13149.357,2.949957,3.0,6.0,3,1
613607,6.0,0.0,999703,499851.5,499674,245.36606,2.999403,3.0,6.0,3,1
613662,6.0,0.0,1028960,514480.0,513374,1595.9401,2.9136028,3.0,6.0,3,1
613668,6.0,0.0,995299,497649.5,495299,3461.2876,3.0127954,3.0,6.0,3,1
614435,6.0,0.0,1029002,514501.0,513354,1832.1136,2.9139001,3.0,6.0,3,1
614454,6.0,0.0,996648,498324.0,497457,1241.6796,3.0086408,3.0,6.0,3,1
614463,6.0,0.0,1001475,500737.5,500479,456.08386,2.993967,3.0,6.0,3,1
614464,6.0,0.0,1017299,508649.5,507745,1384.5151,2.9477048,3.0,6.0,3,1
614465,6.0,0.0,1008308,504154.0,500024,5863.3296,2.9738185,3.0,6.0,3,1
614645,6.0,0.0,1028959,514479.5,513368,1549.978,2.9141011,3.0,6.0,3,1
614847,6.0,0.0,996666,498333.0,497455,1167.4333,3.0085533,3.0,6.0,3,1
615331,6.0,0.0,1013316,506658.0,500026,9035.41,2.958504,3.0,6.0,3,1
615333,6.0,0.0,996664,498332.0,497449,1148.3414,3.008828,3.0,6.0,3,1
615348,6.0,0.0,1002185,501092.5,500571,774.2819,2.9917815,3.0,6.0,3,1
615355,6.0,0.0,1000157,500078.5,499153,1181.5754,2.9980962,3.0,6.0,3,1
615358,6.0,0.0,1002002,501001.0,500996,289.9138,2.9925635,3.0,6.0,3,1
615414,6.0,0.0,1028933,514466.5,513309,1464.4181,2.914707,3.0,6.0,3,1
615431,6.0,0.0,996647,498323.5,497447,1056.4175,3.0085714,3.0,6.0,3,1
616316,6.0,0.0,1001751,500875.5,500734,400.92953,2.9923725,3.0,6.0,3,1
616326,6.0,0.0,999252,499626.0,499232,598.21234,3.000405,3.0,6.0,3,1
