Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
12.533334,14.54975,5997343,749667.9,1,1247571.5,1.675776,12.875,12.533334,15,1
85.78125,220.24059,10300000,489952.38,406,805029.5,2.5649366,88.01852,85.78125,32,1
85.78125,220.24059,9793785,489689.25,331,752942.1,2.7585123,89.679245,85.78125,32,1
85.78125,220.24059,10100000,503584.3,540,753084.94,2.7297409,89.679245,85.78125,32,1
44.666668,72.23111,77831,25943.666,3,53283.324,38.54505,49.142857,44.666668,3,1
12.533334,14.54975,5962821,745352.6,217,1238825.9,1.7187827,11.916667,12.533334,15,1
83.181816,217.28574,11300000,565992.5,17,857152.7,2.4512472,88.01852,83.181816,33,1
182.63637,362.89676,1884425,157035.42,608,508065.94,5.8373246,130.70833,182.63637,11,1
85.44118,213.4668,11300000,512724.88,1,791707.1,2.5790296,86.192986,85.44118,34,1
85.78125,220.24059,10100000,458565.12,336,785807.25,2.606914,86.41818,85.78125,32,1
42.333332,73.32349,14938,3734.5,48,8664.887,200.8301,36.875,42.333332,3,5
6,0,0,0,0,0,12820.513,3,6,1,5
85.78125,220.24059,9554094,477704.7,458,714975.7,2.8760433,89.679245,85.78125,32,1
137,0,4,4,4,0,11.771492,98.5,137,2,0
12.533334,14.54975,5547410,693426.25,3,1159351,1.8075979,12.083333,12.533334,15,1
85.78125,220.24059,10800000,540037.1,460,798304.8,2.6262023,89.679245,85.78125,32,1
12.533334,14.54975,6319547,789943.4,4,1207414.6,1.7473837,12.208333,12.533334,15,1
88.548386,223.315,11500000,573872.8,231,918984.06,2.2053154,91.40385,88.548386,31,1
6,0,1028699,514349.5,513074,2133.341,2.9145484,3,6,3,1
83.181816,217.28574,11100000,585593.3,707,855927.25,2.4668937,89.679245,83.181816,33,1
182.63637,362.89676,1922051,160170.92,434,507089.56,5.723053,130.70833,182.63637,11,1
0,0,5487672,2743836,883,0,0.18222663,0,0,1,2
12.533334,14.54975,5600202,700025.25,3,1212265.4,1.7275575,12.416667,12.533334,15,1
83.181816,217.28574,9727067,511950.9,524,754942,2.8004332,89.679245,83.181816,33,1
0,0,231,231,231,0,4329.0044,9.333333,0,1,1
2,0,498,498,498,0,2008.0321,4,2,1,5
23,0,4,4,4,0,8196.722,28.75,23,2,0
0,0,5539765,2769882.5,881,0,0.18051307,0,0,1,2
44.666668,72.23111,71936,23978.666,52,48755.72,41.703735,48.714287,44.666668,3,1
88.548386,223.315,9714534,485726.7,349,730672.4,2.757617,91.40385,88.548386,31,1
0,0,9127774,2281943.5,1,0,0,7.2,0,0,3
2319,3337.609,84700000,14100000,4,42300000,0.058963247,997.3333,2319,5,4
85.78125,220.24059,9771974,488598.7,415,771631.8,2.6851802,89.679245,85.78125,32,1
12.533334,14.54975,5779659,722457.4,221,1231041.1,1.7085259,12.5,12.533334,15,1
85.78125,220.24059,11700000,586020.56,455,867361.9,2.40774,89.679245,85.78125,32,1
0,0,5568015,2784007.5,878,0,0.17959721,0,0,1,2
6,0,55200000,55200000,55200000,0,0.03625923,3,6,2,5
12.533334,14.54975,6307060,788382.5,3,1360198.1,1.5408635,12.666667,12.533334,15,1
12.533334,14.54975,5937387,742173.4,3,1256865.8,1.6631435,12.333333,12.533334,15,1
0,0,0,0,0,0,18867.924,0,0,1,2
12.533334,14.54975,5968175,746021.9,3,1228273.2,1.707433,12.166667,12.533334,15,1
88.548386,223.315,10900000,545371.4,212,849771.6,2.380908,91.40385,88.548386,31,1
0,0,199,199,199,0,5025.1255,9.333333,0,1,1
0,0,5185197,2592598.5,913,0,0.1928567,0,0,1,2
85.78125,220.24059,9905659,495282.94,568,744626.75,2.7605028,89.679245,85.78125,32,1
0,0,5410353,2705176.5,707,0,0.18483083,0,0,1,2
88.548386,223.315,10800000,602537,284,838719.3,2.4422765,95.06,88.548386,31,1
0,0,702,351,1,0,1424.5015,0,0,1,5
6,0,0,0,0,0,333333.34,9,6,1,0
0,0,484,242,2,0,2066.1157,0,0,1,5
0,0,257,257,257,0,3891.0505,9.333333,0,1,1
2,0,660,660,660,0,1515.1515,4,2,1,5
0,0,5583116,2791558,853,0,0.17911145,0,0,1,6
0,0,245,245,245,0,4081.6326,9.333333,0,1,1
12.533334,14.54975,5755076,719384.5,257,1234885.1,1.6857862,12.416667,12.533334,15,1
1932.5,1754.8314,99900000,14300000,1,35869.453,0.060015135,851.5714,1932.5,6,4
12.533334,14.54975,7180921,897615.1,4,1469716.5,1.4265733,11.958333,12.533334,15,1
12.533334,14.54975,6552407,819050.9,232,1319253,1.5893514,12.416667,12.533334,15,1
12.533334,14.54975,6345396,793174.5,222,1326828.9,1.5863298,12.125,12.533334,15,1
0,0,742,742,742,0,2392.3445,0,0,2,1
1656.4286,2118.2273,12971,6485.5,4,59659.05,43.250458,1190.7,1656.4286,7,4
85.78125,220.24059,10600000,527505.4,336,849849.56,2.4531224,89.679245,85.78125,32,1
6,0,996569,498284.5,497333,1346.3313,3.0087976,3,6,3,1
44.666668,72.23111,63982,21327.334,80,43306.754,46.888187,48.57143,44.666668,3,1
12.533334,14.54975,6312660,789082.5,3,1230152.9,1.7157309,12.083333,12.533334,15,1
0,0,268,268,268,0,3731.3433,9.333333,0,1,1
85.78125,220.24059,8792536,418692.2,316,675272.7,3.0149205,88.01852,85.78125,32,1
85.78125,220.24059,9218672,460933.6,316,759875.44,2.7379365,89.679245,85.78125,32,1
12.533334,14.54975,5343674,667959.25,3,1168632.4,1.7874824,11.958333,12.533334,15,1
12.533334,14.54975,5460131,682516.4,210,1173696.2,1.7998146,12.166667,12.533334,15,1
6,0,0,0,0,0,6802.721,3,6,1,5
85.78125,220.24059,9097587,379066.12,236,689140.25,3.0253694,83.38596,85.78125,32,1
12.533334,14.54975,6227418,778427.25,44,1251281.4,1.6749476,12.583333,12.533334,15,1
86,0,2,2,2,0,7246.377,76.75,86,2,0
12.533334,14.54975,5910623,738827.9,4,1275382.1,1.6404654,12,12.533334,15,1
0,0,1314,657,48,0,761.03503,0,0,1,5
12.533334,14.54975,6785164,848145.5,3,1370245.2,1.5120629,12.5,12.533334,15,1
0,0,947,473.5,142,0,1055.9662,0,0,1,5
44.666668,72.23111,67074,22358,74,45340.395,44.72672,48.57143,44.666668,3,1
12.533334,14.54975,5665454,708181.75,3,1200280.4,1.7436864,12.291667,12.533334,15,1
631.4,844.82825,6022436,752804.5,17,35084.51,0.8302288,249.78572,631.4,5,0
0,0,216,216,216,0,4629.6294,9.333333,0,1,1
12.533334,14.54975,5746828,718353.5,216,1272679.1,1.6547104,12.791667,12.533334,15,1
0,0,241,241,241,0,4149.3774,9.333333,0,1,1
6,0,92000000,92000000,92000000,0,0.021736704,3,6,2,5
83.181816,217.28574,11700000,554770.94,921,903519.1,2.3134277,86.41818,83.181816,33,1
76.25,209.06914,11900000,495111,4,785415.3,2.5625198,81.065575,76.25,36,1
44.666668,72.23111,65077,21692.334,22,44220.336,46.099236,48.714287,44.666668,3,1
12.533334,14.54975,5925360,740670,219,1231705.4,1.6976789,12.375,12.533334,15,1
0,0,14006,14006,14006,0,71.39797,6,0,1,4
85.78125,220.24059,10200000,510713.1,580,751673.3,2.7898955,89.679245,85.78125,32,1
0,0,5648009,2824004.5,686,0,0.17705354,0,0,1,2
85.78125,220.24059,10000000,501451.7,439,762022.8,2.6968367,89.679245,85.78125,32,1
1934.5,2177.345,72300000,10300000,1,7223.802,0.08299203,833.5,1934.5,6,3
12.533334,14.54975,5805271,725658.9,191,1162642.2,1.8028938,12.291667,12.533334,15,1
0,0,5941518,2970759,889,0,0.16830716,0,0,1,2
85.78125,220.24059,9066066,453303.3,313,707676.7,2.895087,89.679245,85.78125,32,1
85.78125,220.24059,9761428,488071.4,565,809791.5,2.5919902,89.98113,85.78125,32,1
12.533334,14.54975,5786370,723296.25,42,1238156.8,1.6809342,11.833333,12.533334,15,1
2320.2,2436.833,10621,5310.5,229,919207.25,2.698397,1453.375,2320.2,5,3
6,0,0,0,0,0,6369.427,5,6,1,5
0,0,227,227,227,0,4405.286,9.333333,0,1,1
44.666668,72.23111,106145,35381.668,27,73232.93,28.263226,48.57143,44.666668,3,1
85.78125,220.24059,10900000,542510.4,373,867659.3,2.3881712,89.679245,85.78125,32,1
12.533334,14.54975,6562136,820267,233,1357788.6,1.5352825,12.333333,12.533334,15,1
2,0,561,561,561,0,1782.5312,4,2,1,5
3699.3127,2314.906,119000000,42699.918,0,228206.64,17.85997,1603.6035,3699.3127,2130,1
85.78125,220.24059,10300000,515489.9,284,757070.8,2.7548041,89.679245,85.78125,32,1
6,0,1028971,514485.5,513328,2166.5752,2.913419,3,6,3,1
2,0,509,509,509,0,1964.6366,4,2,1,5
2,0,478,478,478,0,2092.0503,4,2,1,5
0,0,5071774,2535887,689,0,0.19716968,0,0,1,6
88.548386,223.315,11900000,659080.25,298,905655.2,2.2348814,95.06,88.548386,31,1
2319,3774.2375,68500000,13700000,1,64426.145,0.07288443,1088.7273,2319,5,4
0,0,204,204,204,0,4901.961,9.333333,0,1,1
12.533334,14.54975,6427433,803429.1,4,1234773.4,1.6567885,12,12.533334,15,1
6,0,36800000,36800000,36800000,0,0.054336403,3,6,2,5
0,0,0,0,0,0,23809.523,0,0,1,2
12.533334,14.54975,5795990,724498.75,4,1277256.1,1.6413445,12.125,12.533334,15,1
85.78125,220.24059,9758139,487906.94,427,754894.3,2.7146196,89.679245,85.78125,32,1
1932.5,2989.5588,98800000,16500000,1,44200000,0.060725413,921.38464,1932.5,6,4
12.533334,14.54975,5666422,708302.75,19,1162570.1,1.7787923,12.5,12.533334,15,1
0,0,5150151,2575075.5,889,0,0.19416906,0,0,1,6
85.78125,220.24059,12000000,571222.1,4,868521,2.2651627,88.01852,85.78125,32,1
12.533334,14.54975,6878101,859762.6,245,1338276.4,1.5791183,12.083333,12.533334,15,1
12.533334,14.54975,6685988,835748.5,223,1265733.9,1.6900289,12.333333,12.533334,15,1
0,0,23100000,7698794.5,1,0,0,7.5,0,0,3
85.78125,220.24059,9987114,475576.84,273,804334.2,2.5601819,88.01852,85.78125,32,1
0,0,7557835,2519278.2,3,0,0,7.5,0,0,3
0,0,63100000,10500000,997714,0,0,0,0,0,4
0,0,626,313,49,0,1597.4441,0,0,1,5
0,0,5537874,2768937,744,0,0.18057472,0,0,1,2
0,0,627,313.5,48,0,1594.8964,0,0,1,5
2901.75,5795.5005,985,492.5,129,605202.5,3.8094766,1661.8572,2901.75,4,3
6,0,1000157,500078.5,499153,1181.5754,2.9980962,3,6,3,1
12.533334,14.54975,5909479,738684.9,1,1260014.4,1.6229595,12.5,12.533334,15,1
85.78125,220.24059,9992927,499646.34,270,758036.6,2.7168596,89.679245,85.78125,32,1
6,0,18400000,18400000,18400000,0,0.10873761,3,6,2,5
674.1667,725.50574,6506212,929458.9,48,264665.3,0.9221956,333.92856,674.1667,6,0
12.533334,14.54975,6858860,857357.5,3,1369694.8,1.4945825,12.666667,12.533334,15,1
0,0,5296701,2648350.5,886,0,0.18879676,0,0,1,6
12.533334,14.54975,6494594,811824.25,4,1391219.1,1.5104458,12.291667,12.533334,15,1
0,0,314861,78715.25,1,0,0,7.2,0,0,3
12.533334,14.54975,5704304,713038,3,1259311,1.6632453,12.916667,12.533334,15,1
0,0,227,227,227,0,4405.286,9.333333,0,1,1
0,0,942,471,48,0,1061.5712,0,0,1,5
12.533334,14.54975,6298434,787304.25,3,1367716,1.5320363,12.416667,12.533334,15,1
0,0,5609837,2804918.5,1864,0,0.1782583,0,0,1,6
12.533334,14.54975,6492783,811597.9,219,1367078.2,1.5327802,12.208333,12.533334,15,1
0,0,5551022,2775511,903,0,0.180147,0,0,1,6
0,0,5325689,2662844.5,891,0,0.18776913,0,0,1,2
0,0,251,251,251,0,3984.0637,9.333333,0,1,1
0,0,231,231,231,0,4329.0044,9.333333,0,1,1
0,0,651,651,651,0,0,0,0,0,0
12.533334,14.54975,6219260,777407.5,48,1268432.6,1.6463351,12.416667,12.533334,15,1
12.533334,14.54975,5804804,725600.5,215,1252364.8,1.6699119,11.791667,12.533334,15,1
6,0,996662,498331,497458,1200.6674,3.0085413,3,6,3,1
12.533334,14.54975,6439881,804985.1,4,1336293,1.5638126,12,12.533334,15,1
0,0,258,258,258,0,3875.969,9.333333,0,1,1
0,0,5875492,2937746,850,0,0.17019852,0,0,1,2
12.533334,14.54975,6369578,796197.25,3,1279674.6,1.6486208,12.125,12.533334,15,1
88.548386,223.315,11500000,576119.9,19,848246.25,2.3667662,91.40385,88.548386,31,1
12.533334,14.54975,6051539,756442.4,3,1293498.1,1.6191243,12.208333,12.533334,15,1
6,0,0,0,0,0,12345.679,9,6,1,1
0,0,5229456,2614728,882,0,0.19122449,0,0,1,6
44.666668,72.23111,72575,24191.666,43,49279.688,41.336548,48.714287,44.666668,3,1
6,0,1024549,512274.5,509719,3809.1843,2.9265866,3,6,3,1
6,0,1000543,500271.5,500129,72.832,2.9972935,3,6,3,1
0,0,231,231,231,0,4329.0044,9.333333,0,1,1
85.78125,220.24059,10000000,500135.66,497,774843.94,2.6995866,89.679245,85.78125,32,1
12.533334,14.54975,5748874,718609.25,4,1190524.9,1.7511841,12.333333,12.533334,15,1
0,0,534,267,49,0,1872.6592,0,0,1,5
12.533334,14.54975,5404261,675532.6,250,1238358.5,1.700831,11.791667,12.533334,15,1
2014.8518,1077.7777,107055,5947.5,109,7789.0005,252.11967,1193.3043,2014.8518,27,0
12.533334,14.54975,6114687,764335.9,226,1225498.2,1.7080454,12.5,12.533334,15,1
12.533334,14.54975,5087879,635984.9,3,1189293.1,1.7778382,12.291667,12.533334,15,1
12.533334,14.54975,5664538,708067.25,224,1170151.1,1.7559416,11.875,12.533334,15,1
6,0,0,0,0,0,4237.288,3,6,1,5
6,0,0,0,0,0,10101.01,9,6,1,1
0,0,253,253,253,0,3952.569,9.333333,0,1,1
12.533334,14.54975,5762935,720366.9,3,1268669.4,1.6505241,12.5,12.533334,15,1
1934.5,2177.345,71500000,8937500,0,800991.75,0.08186496,778.3333,1934.5,6,3
12.533334,14.54975,5992366,749045.75,1,1190780.2,1.7650608,12.375,12.533334,15,1
0,0,0,0,0,0,10101.01,0,0,1,1
44.666668,72.23111,71601,23867,49,48578.234,41.898857,48.57143,44.666668,3,1
12.533334,14.54975,6643350,830418.75,64,1340353.5,1.5603834,12.333333,12.533334,15,1
12.533334,14.54975,5319614,664951.75,3,1194249.4,1.7736439,12.083333,12.533334,15,1
12.533334,14.54975,5608469,701058.6,241,1252492,1.6758782,12.166667,12.533334,15,1
12.533334,14.54975,5865603,733200.4,4,1249240.8,1.6829987,12.666667,12.533334,15,1
85.78125,220.24059,10100000,478800.25,521,770931.2,2.6459808,88.01852,85.78125,32,1
1656.4286,2120.7322,84900000,21200000,4,34600000,0.08235088,994.3333,1656.4286,7,4
0,0,273,273,273,0,3663.0037,9.333333,0,1,1
6,0,0,0,0,0,43478.26,9,6,1,1
44.666668,72.23111,63579,21193,58,43234.63,47.18539,48.714287,44.666668,3,1
12.533334,14.54975,5525305,690663.1,220,1203711.9,1.7447636,12.291667,12.533334,15,1
1932.5,1754.8314,85600000,12200000,1,57501.82,0.07002146,852.0714,1932.5,6,4
88.548386,223.315,9561606,531200.3,225,785609.75,2.5881727,95.06,88.548386,31,1
0,0,5180475,2590237.5,890,0,0.19303249,0,0,1,2
83.181816,217.28574,9669733,537207.4,634,736440.6,2.855528,91.40385,83.181816,33,1
2320.2,2436.833,5116,2558,0,2368.8833,710.0256,1453.375,2320.2,5,3
881.25,1762.5,5084629,1271157.2,230,2910722.5,0.39664155,427.66666,881.25,4,4
0,0,0,0,0,0,19230.77,0,0,1,0
12.533334,14.54975,5588497,698562.1,18,1217376.8,1.6896403,12.5,12.533334,15,1
6,0,995616,497808,496450,2288.1975,3.0114555,3,6,3,1
44.666668,72.23111,64973,21657.666,27,44085.28,46.173027,48.857143,44.666668,3,1
0,0,5794258,2897129,693,0,0.17258465,0,0,1,2
6,0,1012220,506110,499201,9687.363,2.9615853,3,6,3,1
88.548386,223.315,11100000,616508.1,496,833113,2.4472167,95.06,88.548386,31,1
1933.5,1998.0254,8011,4005.5,4,21986.607,99.72244,1291.8889,1933.5,6,3
85.78125,220.24059,10000000,500093.3,354,772821.2,2.666517,89.679245,85.78125,32,1
0,0,231,231,231,0,4329.0044,9.333333,0,1,1
12.533334,14.54975,6110605,763825.6,3,1203178.6,1.7179056,11.791667,12.533334,15,1
12.533334,14.54975,5651260,706407.5,3,1198455.5,1.6985989,12.125,12.533334,15,1
881.25,1762.5,6375469,1275093.8,317,3000547.8,0.35156658,405.6,881.25,4,4
0,0,5794188,2897094,694,0,0.17258674,0,0,1,6
0,0,5709306,2854653,874,0,0.17515263,0,0,1,2
12.533334,14.54975,6145749,768218.6,248,1276737.1,1.638972,12.375,12.533334,15,1
6,0,0,0,0,0,8130.0815,3,6,1,5
85.78125,220.24059,10600000,531956.75,315,848435.06,2.4450474,89.679245,85.78125,32,1
0,0,5411997,2705998.5,897,0,0.18477468,0,0,1,6
0,0,169,169,169,0,11834.319,7,0,2,1
0,0,5574876,1393719,3,0,0,7.2,0,0,3
12.533334,14.54975,6433767,804220.9,3,1256708.1,1.6798306,12,12.533334,15,1
0,0,247,247,247,0,4048.583,9.333333,0,1,1
85.78125,220.24059,10000000,501530.25,364,789321.94,2.6057653,89.679245,85.78125,32,1
12.533334,14.54975,6479138,809892.25,18,1253543,1.6855476,12.5,12.533334,15,1
85.78125,220.24059,10300000,517464.06,435,801952.5,2.6131663,89.679245,85.78125,32,1
12.533334,14.54975,6174223,771777.9,1,1238718,1.6911544,11.791667,12.533334,15,1
668.1,697.5029,112789,11278.9,3,17320.986,88.661125,346.2857,668.1,10,0
134,0,3,3,3,0,41.243065,94,134,2,0
12.533334,14.54975,5619521,702440.1,276,1272575.2,1.6531011,12.166667,12.533334,15,1
0,0,5242705,2621352.5,871,0,0.19074123,0,0,1,6
12.533334,14.54975,5894160,736770,3,1324975,1.5876431,12.083333,12.533334,15,1
85.78125,220.24059,9049683,452484.16,331,773043.75,2.7222111,89.679245,85.78125,32,1
85.78125,220.24059,10400000,521244.4,273,782082.4,2.646637,89.679245,85.78125,32,1
0,0,243,243,243,0,4115.2266,9.333333,0,1,1
6,0,998133,499066.5,498118,1588.1619,3.0036132,3,6,3,1
85.78125,220.24059,11300000,565945.4,336,848006.56,2.461554,89.679245,85.78125,32,1
0,0,242,242,242,0,4132.2314,9.333333,0,1,1
12.533334,14.54975,5866896,733362,4,1217662,1.7145213,11.958333,12.533334,15,1
2,0,581,581,581,0,1721.1704,4,2,1,5
12.533334,14.54975,6071593,758949.1,3,1235645.6,1.7196938,12.208333,12.533334,15,1
12.533334,14.54975,5397401,674675.1,231,1099520.2,1.8983538,12,12.533334,15,1
44.666668,72.23111,74439,24813,22,50833.906,40.301456,48.714287,44.666668,3,1
0,0,236,236,236,0,4237.288,9.333333,0,1,1
12.533334,14.54975,6037536,754692,3,1303164.6,1.6064384,12.125,12.533334,15,1
12.533334,14.54975,5933817,741727.1,221,1255407.5,1.6635444,12.333333,12.533334,15,1
6,0,0,0,0,0,12048.192,5,6,1,5
2319,3776.347,99200000,16500000,2,1485.7166,0.050395817,998.1667,2319,5,4
85.78125,220.24059,11100000,553890.5,344,844953.9,2.4643168,89.679245,85.78125,32,1
0,0,67052,16763,1,0,0,7.2,0,0,3
0,0,5371335,2685667.5,719,0,0.18617345,0,0,1,2
44.666668,72.23111,63096,21032,49,42716.32,47.546597,48.714287,44.666668,3,1
2,0,715,715,715,0,1398.6014,4,2,1,5
0,0,248,248,248,0,4032.258,9.333333,0,1,1
0,0,259,259,259,0,3861.004,9.333333,0,1,1
0,0,3882938,1294312.6,3,0,0,7.5,0,0,3
44.666668,72.23111,69912,23304,25,47362.72,42.911087,48.714287,44.666668,3,1
0,0,5316957,2658478.5,674,0,0.18807751,0,0,1,2
12.533334,14.54975,5487618,685952.25,18,1177396,1.7758183,12.208333,12.533334,15,1
694.2211,362.7095,33100000,164033.8,864,416475.1,3.1384857,378.33878,694.2211,104,2
0,0,928,464,98,0,1077.5862,0,0,1,5
88.548386,223.315,10500000,498120.8,330,796916.2,2.5089662,89.679245,88.548386,31,1
6,0,1013320,506660,499994,9354.315,2.9593387,3,6,3,1
0,0,5642528,2821264,869,0,0.17722553,0,0,1,6
0,0,255,255,255,0,3921.5686,9.333333,0,1,1
2,0,837,837,837,0,1194.7432,4,2,1,5
0,0,278,278,278,0,3597.1223,9.333333,0,1,1
59,0,2,2,2,0,31.976465,54.25,59,2,0
6,0,101000000,101000000,101000000,0,0.019870074,4,6,2,5
85.78125,220.24059,11100000,555709.6,450,846487.9,2.4315042,89.679245,85.78125,32,1
2320.2,2436.833,86900000,12400000,1,15526.668,0.057483017,897.1539,2320.2,5,3
12.533334,14.54975,6106616,763327,190,1203992.9,1.7429668,12.416667,12.533334,15,1
1656.4286,1947.6382,98600000,19700000,4,40200000,0.07088413,922.8461,1656.4286,7,4
6,0,0,0,0,0,5181.347,3,6,1,5
12.533334,14.54975,5836445,729555.6,48,1185157.6,1.771589,12.5,12.533334,15,1
2900.25,3345.637,9223,4611.5,4,540157.44,4.2119184,1661,2900.25,4,3
0,0,5569540,1856513.4,206,0,0,7.5,0,0,3
12.533334,14.54975,5596991,699623.9,223,1190405.1,1.7241304,12.166667,12.533334,15,1
6,0,0,0,0,0,17543.86,9,6,1,0
12.533334,14.54975,5929527,741190.9,231,1257327,1.6673464,12.583333,12.533334,15,1
1449.375,2046.6735,98300000,24600000,4,37200000,0.081345536,922.61536,1449.375,8,4
83.181816,217.28574,9612630,505927.9,538,767816,2.7440457,89.37736,83.181816,33,1
6,0,36800000,36800000,36800000,0,0.054420266,3,6,2,5
0,0,274,274,274,0,3649.635,9.333333,0,1,1
12.533334,14.54975,5946446,743305.75,228,1236421.8,1.6913986,12.541667,12.533334,15,1
85.78125,220.24059,10500000,523951.7,578,775150.3,2.6578648,89.679245,85.78125,32,1
12.533334,14.54975,6103350,762918.75,209,1324923.4,1.5790923,12.208333,12.533334,15,1
12.533334,14.54975,6783697,847962.1,204,1346041.9,1.564107,11.875,12.533334,15,1
2319,3175.4238,99500000,12400000,0,117739.88,0.050121427,850.2857,2319,5,4
0,0,233,233,233,0,4291.8457,9.333333,0,1,1
12.533334,14.54975,6389863,798732.9,61,1283663,1.6410375,12.416667,12.533334,15,1
12.533334,14.54975,6519702,814962.75,3,1312799.9,1.5971247,12.166667,12.533334,15,1
6,0,0,0,0,0,6024.096,5,6,1,5
44.666668,72.23111,65334,21778,76,44289.633,45.9179,48.714287,44.666668,3,1
12.533334,14.54975,6314289,789286.1,3,1271169.2,1.6512604,12.291667,12.533334,15,1
1934.5,2538.9192,9886718,1412388.2,1,44844.953,0.60075593,833.5,1934.5,6,3
6,0,0,0,0,0,26315.79,9,6,1,1
6,0,996647,498323.5,497447,1056.4175,3.0085714,3,6,3,1
85.78125,220.24059,12400000,621607.06,471,939085.56,2.1971679,89.679245,85.78125,32,1
2900.25,4128.3193,16257,8128.5,375,572411.8,3.9358652,1661,2900.25,4,3
12.533334,14.54975,6099143,762392.9,214,1257851.1,1.6684098,12.291667,12.533334,15,1
0,0,250,250,250,0,4000,9.333333,0,1,1
12.533334,14.54975,5108621,638577.6,48,1132262,1.8492528,11.875,12.533334,15,1
85.78125,220.24059,9423512,471175.6,521,735024.1,2.7926114,89.679245,85.78125,32,1
12.533334,14.54975,6319446,789930.75,3,1310464.6,1.5931753,13.208333,12.533334,15,1
0,0,5761511,2880755.5,908,0,0.17356558,0,0,1,2
0,0,5965370,2982685,864,0,0.16763419,0,0,1,6
0,0,253,253,253,0,3952.569,9.333333,0,1,1
12.533334,14.54975,5915927,739490.9,3,1209385,1.7339872,12.25,12.533334,15,1
0,0,212,212,212,0,4716.981,9.333333,0,1,1
1766.2212,309.61288,67000000,330293.97,495,434193.84,1.5510188,755.4286,1766.2212,104,6
0,0,5398723,2699361.5,877,0,0.18522899,0,0,1,6
0,0,5444804,2722402,885,0,0.18366134,0,0,1,6
0,0,5709622,2854811,716,0,0.17514294,0,0,1,2
44.666668,72.23111,70208,23402.666,41,48071.242,42.730175,48.714287,44.666668,3,1
0,0,2710,677.5,132,0,0,0,0,0,5
12.533334,14.54975,5834146,729268.25,3,1243970.2,1.690908,12.625,12.533334,15,1
12.533334,14.54975,6149194,768649.25,3,1270414.1,1.64297,12.541667,12.533334,15,1
0,0,5898246,2949123,896,0,0.16954193,0,0,1,2
83.181816,217.28574,10100000,531550.1,244,768241.25,2.7317097,89.679245,83.181816,33,1
0,0,5298218,2649109,652,0,0.18874271,0,0,1,2
85.78125,220.24059,9272929,463646.44,321,763195.7,2.7230709,89.679245,85.78125,32,1
0,0,232,232,232,0,4310.3447,9.333333,0,1,1
2321.4,3173.3738,89000000,12700000,4,587190.94,0.05546461,897.61536,2321.4,5,3
12.533334,14.54975,6010551,751318.9,49,1296584,1.613547,12.291667,12.533334,15,1
0,0,271,271,271,0,3690.0369,9.333333,0,1,1
6,0,0,0,0,0,14285.714,9,6,1,1
12.533334,14.54975,5998827,749853.4,42,1202222.9,1.7132012,11.958333,12.533334,15,1
12.533334,14.54975,6757279,844659.9,231,1363107.6,1.4881418,12.458333,12.533334,15,1
85.78125,220.24059,10500000,501327.44,595,793515.94,2.6261027,88.01852,85.78125,32,1
